iaq,tvoc,etoh,iaq_rel,temp,hum,delta30s_iaq,delta30s_tvoc,delta30s_etoh,delta30s_iaq_rel,delta30s_temp,delta30s_hum,target_iaq_1min
1.0,0.0303,0.057,92.5721,38.09,51.46,-9.999999999998899e-05,0.0005999999999999998,0.0011999999999999997,0.17430000000000234,0.010000000000005116,-0.10999999999999943,1.0
1.0,0.0304,0.0572,92.719,38.16,51.4,-9.999999999998899e-05,0.0006999999999999992,0.0013000000000000025,0.3248999999999995,0.0799999999999983,0.0799999999999983,1.0
1.0,0.0303,0.057,92.6965,38.1,51.36,-9.999999999998899e-05,0.0005000000000000004,0.0010000000000000009,0.31929999999999836,0.10999999999999943,0.13000000000000256,1.0
1.0,0.0303,0.057,92.6399,38.02,51.68,0.0,0.0005000000000000004,0.0010000000000000009,0.3637999999999977,0.010000000000005116,0.28000000000000114,1.0
1.0,0.0303,0.057,92.6437,38.08,51.87,0.0,0.0005999999999999998,0.0011999999999999997,0.4042999999999921,0.0,0.6099999999999994,1.0
1.0,0.0304,0.0571,92.7528,38.12,51.66,0.0,0.0006999999999999992,0.0011999999999999997,0.4964999999999975,0.10999999999999943,0.1699999999999946,1.0
1.0,0.0305,0.0574,92.7829,38.02,51.85,0.0,0.0006999999999999992,0.0013999999999999985,0.5609000000000037,0.030000000000001137,0.19000000000000483,1.0
1.0,0.0306,0.0576,92.8059,38.05,51.81,0.0,0.0006999999999999992,0.0012999999999999956,0.4964999999999975,-0.030000000000001137,0.2600000000000051,1.0
1.0,0.0307,0.0577,92.8544,38.13,51.72,0.0,0.0007000000000000027,0.0013000000000000025,0.41089999999999804,0.0,0.3399999999999963,1.0
1.0,0.0305,0.0573,92.7385,38.08,51.98,0.0,0.00040000000000000105,0.0005999999999999964,0.2828000000000088,0.05999999999999517,0.8699999999999974,1.0
1.0,0.0305,0.0574,92.7299,38.02,52.13,0.0,0.0001999999999999988,0.0003999999999999976,0.1577999999999946,-0.07000000000000028,0.6700000000000017,1.0
1.0,0.0305,0.0574,92.7405,38.08,52.1,0.0,9.99999999999994e-05,0.0001999999999999988,0.021500000000003183,-0.0799999999999983,0.7000000000000028,1.0
1.0,0.0305,0.0573,92.6911,38.08,52.09,0.0,0.0001999999999999988,0.0002999999999999947,-0.00539999999999452,-0.020000000000003126,0.730000000000004,1.0
1.0,0.0304,0.0572,92.6375,37.99,51.7,0.0,9.99999999999994e-05,0.0001999999999999988,-0.0023999999999944066,-0.030000000000001137,0.020000000000003126,1.0
1.0,0.0306,0.0575,92.6806,38.02,51.96,0.0,0.0002999999999999982,0.0005000000000000004,0.03690000000000282,-0.05999999999999517,0.09000000000000341,1.0
1.0,0.0308,0.058,92.7428,38.05,51.9,0.0,0.00040000000000000105,0.000900000000000005,-0.009999999999990905,-0.07000000000000028,0.240000000000002,1.0
1.0,0.0309,0.0581,92.6895,38.03,51.99,0.0,0.00040000000000000105,0.0006999999999999992,-0.09340000000000259,0.00999999999999801,0.14000000000000057,1.0
1.0,0.0311,0.0586,92.6827,37.96,52.07,0.0,0.0005000000000000004,0.0010000000000000009,-0.12319999999999709,-0.0899999999999963,0.259999999999998,1.0
1.0,0.0312,0.0587,92.6768,38.05,52.03,0.0,0.000499999999999997,0.0010000000000000009,-0.1775999999999982,-0.0800000000000054,0.3100000000000023,1.0
1.0,0.0312,0.0586,92.6718,38.09,51.94,0.0,0.0006999999999999992,0.0013000000000000025,-0.06669999999999732,0.010000000000005116,-0.03999999999999915,1.0
1.0,0.0313,0.0588,92.6856,37.99,52.09,0.0,0.0008000000000000021,0.0013999999999999985,-0.04430000000000689,-0.030000000000001137,-0.03999999999999915,1.0
1.0,0.0314,0.059,92.6939,38.05,52.23,0.0,0.000899999999999998,0.0015999999999999973,-0.046599999999997976,-0.030000000000001137,0.12999999999999545,1.0
1.0,0.0318,0.0598,92.9316,38.1,52.29,0.0,0.0013000000000000025,0.0025000000000000022,0.24049999999999727,0.020000000000003126,0.19999999999999574,1.0
1.0,0.0321,0.0604,92.9536,38.06,52.27,0.0,0.0016999999999999967,0.0032000000000000015,0.3160999999999916,0.07000000000000028,0.5700000000000003,1.0
1.0,0.0322,0.0606,92.8729,38.01,52.4,0.0,0.0016000000000000007,0.0030999999999999986,0.19230000000000302,-0.010000000000005116,0.4399999999999977,1.0
1.0,0.0324,0.0609,92.9561,38.06,52.4,0.0,0.0015999999999999973,0.0029,0.21330000000000382,0.010000000000005116,0.5,1.0
1.0,0.0325,0.0611,92.9169,38.01,52.27,0.0,0.0016000000000000007,0.0030000000000000027,0.22740000000000293,-0.020000000000003126,0.28000000000000114,1.0
1.0,0.0325,0.061,92.7219,37.9,52.35,0.0,0.001400000000000002,0.0023999999999999994,0.03920000000000812,-0.060000000000002274,0.28000000000000114,1.0
1.0,0.0322,0.0606,92.397,37.87,52.55,0.0,0.0010000000000000009,0.001899999999999999,-0.2797999999999945,-0.17999999999999972,0.519999999999996,1.0
1.0,0.032,0.0602,92.2711,37.95,52.6,0.0,0.0008000000000000021,0.0015999999999999973,-0.4007000000000005,-0.14000000000000057,0.6600000000000037,1.0
1.0,0.0319,0.0599,92.1803,37.95,52.46,0.0,0.0005999999999999964,0.0011000000000000038,-0.5052999999999912,-0.03999999999999915,0.36999999999999744,1.0
1.0,0.0317,0.0595,91.9992,37.92,52.42,0.0,0.00030000000000000165,0.0005000000000000004,-0.6946999999999974,-0.12999999999999545,0.19000000000000483,1.0
1.0,0.0317,0.0596,92.0619,37.98,52.81,0.0,-0.00010000000000000286,-0.0001999999999999988,-0.8697000000000088,-0.12000000000000455,0.5200000000000031,1.0
1.0,0.0318,0.0597,92.119,38.02,52.54,0.0,-0.0002999999999999947,-0.0006999999999999992,-0.8345999999999947,-0.03999999999999915,0.269999999999996,1.0
1.0,0.0318,0.0599,92.0847,37.94,52.71,0.0,-0.0003999999999999976,-0.0006999999999999992,-0.7882000000000033,-0.07000000000000028,0.3100000000000023,1.0
1.0,0.032,0.0602,92.1674,37.99,52.6,0.0,-0.0003999999999999976,-0.0007000000000000062,-0.7887000000000057,-0.07000000000000028,0.20000000000000284,1.0
1.0,0.0321,0.0603,92.2061,38.06,52.69,0.0,-0.0004000000000000045,-0.0008000000000000021,-0.7107999999999919,0.05000000000000426,0.4199999999999946,1.0
1.0,0.032,0.0603,92.2096,38.01,52.63,0.0,-0.0005000000000000004,-0.0006999999999999992,-0.5123000000000104,0.10999999999999943,0.28000000000000114,1.0
1.0,0.0321,0.0603,92.1812,37.96,52.6,0.0,-0.00010000000000000286,-0.00030000000000000165,-0.21580000000000155,0.09000000000000341,0.05000000000000426,1.0
1.0,0.032,0.0602,92.2012,38.03,52.37,0.0,0.0,0.0,-0.06990000000000407,0.0799999999999983,-0.23000000000000398,1.0
1.0,0.0319,0.06,92.2242,38.06,52.29,0.0,0.0,9.999999999999593e-05,0.04389999999999361,0.10999999999999943,-0.1700000000000017,1.0
1.0,0.0319,0.06,92.1952,37.95,52.37,0.0,0.0001999999999999988,0.0005000000000000004,0.19599999999999795,0.030000000000001137,-0.05000000000000426,1.0
1.0,0.032,0.0602,92.2921,38.03,52.68,0.0,0.00030000000000000165,0.0005999999999999964,0.23020000000001062,0.05000000000000426,-0.13000000000000256,1.0
1.0,0.0323,0.0608,92.5038,38.09,52.59,0.0,0.0005000000000000004,0.0010999999999999968,0.3847999999999985,0.07000000000000028,0.05000000000000426,1.0
1.0,0.0324,0.0609,92.4853,38.02,52.74,0.0,0.0005999999999999964,0.0010000000000000009,0.4005999999999972,0.0800000000000054,0.030000000000001137,1.0
1.0,0.0324,0.0608,92.4551,38.01,52.7,0.0,0.0003999999999999976,0.0006000000000000033,0.28770000000000095,0.01999999999999602,0.10000000000000142,1.0
1.0,0.0324,0.0608,92.5514,38.08,52.71,0.0,0.00030000000000000165,0.0005000000000000004,0.3452999999999946,0.01999999999999602,0.020000000000003126,1.0
1.0,0.0323,0.0607,92.5518,38.06,52.66,0.0,0.00030000000000000165,0.0003999999999999976,0.3422000000000054,0.05000000000000426,0.02999999999999403,1.0
1.0,0.0322,0.0605,92.4705,37.99,52.69,0.0,0.00010000000000000286,0.0001999999999999988,0.2892999999999972,0.030000000000001137,0.0899999999999963,1.0
1.0,0.032,0.0602,92.429,38.03,52.76,0.0,0.0,0.0,0.227800000000002,0.0,0.39000000000000057,1.0
1.0,0.032,0.0602,92.5747,38.09,52.62,0.0,0.00010000000000000286,0.0001999999999999988,0.3505000000000109,0.030000000000001137,0.3299999999999983,1.0
1.0,0.0321,0.0604,92.6471,38.02,52.58,0.0,0.0001999999999999988,0.0004000000000000045,0.45189999999999486,0.07000000000000028,0.21000000000000085,1.0
1.0,0.032,0.0602,92.5896,38.03,52.51,0.0,0.0,0.0,0.29749999999999943,0.0,-0.1700000000000017,1.0
1.0,0.0321,0.0603,92.7024,38.1,52.78,0.0,-0.00020000000000000573,-0.0005000000000000004,0.198599999999999,0.00999999999999801,0.18999999999999773,1.0
1.0,0.0321,0.0604,92.8279,38.09,52.59,0.0,-0.00030000000000000165,-0.0005000000000000004,0.34260000000000446,0.07000000000000028,-0.14999999999999858,1.0
1.0,0.0321,0.0603,92.7216,37.99,52.54,0.0,-0.00030000000000000165,-0.0005000000000000004,0.2664999999999935,-0.01999999999999602,-0.1600000000000037,1.0
1.0,0.0321,0.0604,92.7402,38.02,52.67,0.0,-0.00030000000000000165,-0.0003999999999999976,0.18880000000000052,-0.05999999999999517,-0.03999999999999915,1.0
1.0,0.0321,0.0604,92.7389,38.09,52.68,0.0,-0.00020000000000000573,-0.0002999999999999947,0.18710000000000093,0.030000000000001137,0.020000000000003126,1.0
1.0,0.0319,0.0599,92.674,38.08,52.64,0.0,-0.00030000000000000165,-0.0005999999999999964,0.20350000000000534,0.0899999999999963,-0.04999999999999716,1.0
1.0,0.0317,0.0595,92.6246,38.05,52.73,0.0,-0.00030000000000000165,-0.0006999999999999992,0.19559999999999889,0.01999999999999602,-0.030000000000001137,1.0
1.0,0.0319,0.0599,92.8558,38.09,52.85,0.0,-0.00010000000000000286,-0.0002999999999999947,0.281099999999995,0.0,0.23000000000000398,1.0
1.0,0.032,0.0602,92.9225,38.09,52.71,0.0,-9.999999999999593e-05,-0.00020000000000000573,0.27540000000000475,0.07000000000000028,0.13000000000000256,1.0
1.0,0.0323,0.0607,92.9601,38.02,52.82,0.0,0.00030000000000000165,0.0005000000000000004,0.3704999999999927,-0.00999999999999801,0.3100000000000023,1.0
1.0,0.0326,0.0612,93.0912,38.08,52.91,0.0,0.0005000000000000004,0.000899999999999998,0.38880000000000337,-0.020000000000003126,0.12999999999999545,1.0
1.0,0.0325,0.0612,93.1409,38.15,52.72,0.0,0.0004000000000000045,0.0007999999999999952,0.3130000000000024,0.05999999999999517,0.12999999999999545,1.0
1.0,0.0323,0.0608,93.0527,38.05,52.57,0.0,0.00020000000000000573,0.0005000000000000004,0.3311000000000064,0.05999999999999517,0.030000000000001137,1.0
1.0,0.032,0.0602,92.8909,38.02,52.43,0.0,-9.999999999999593e-05,-0.00020000000000000573,0.1507000000000005,0.0,-0.240000000000002,1.0
1.0,0.0316,0.0595,92.8134,38.09,52.4,0.0,-0.0004999999999999935,-0.000900000000000005,0.07450000000000045,0.0,-0.28000000000000114,1.0
1.0,0.0313,0.0588,92.657,37.99,52.62,0.0,-0.0005999999999999964,-0.0011000000000000038,-0.017000000000010118,-0.0899999999999963,-0.020000000000003126,1.0
1.0,0.031,0.0583,92.4253,37.9,52.73,0.0,-0.0006999999999999992,-0.0011999999999999997,-0.19930000000000803,-0.14999999999999858,0.0,1.0
1.0,0.0309,0.0581,92.2844,37.91,52.86,0.0,-0.0009999999999999974,-0.001800000000000003,-0.571399999999997,-0.18000000000000682,0.00999999999999801,1.0
1.0,0.0308,0.058,92.18,37.94,52.97,0.0,-0.0011999999999999997,-0.0021999999999999936,-0.7424999999999926,-0.15000000000000568,0.259999999999998,1.0
1.0,0.0308,0.0579,92.0317,37.9,53.07,0.0,-0.0015000000000000013,-0.002799999999999997,-0.9283999999999963,-0.12000000000000455,0.25,1.0
1.0,0.0307,0.0577,91.817,37.88,53.24,0.0,-0.0018999999999999954,-0.003499999999999996,-1.2742000000000075,-0.19999999999999574,0.3300000000000054,1.0
1.0,0.0304,0.0572,91.6414,37.94,52.64,0.0,-0.002100000000000001,-0.003999999999999997,-1.4994999999999976,-0.21000000000000085,-0.0799999999999983,1.0
1.0,0.0301,0.0565,91.443,37.91,52.7,0.0,-0.002200000000000004,-0.004299999999999998,-1.6097000000000037,-0.14000000000000057,0.13000000000000256,1.0
1.0,0.03,0.0563,91.3221,37.85,52.96,0.0,-0.0020000000000000018,-0.0038999999999999937,-1.568799999999996,-0.1700000000000017,0.5300000000000011,1.0
1.0,0.03,0.0564,91.2805,37.91,53.31,0.0,-0.0016000000000000042,-0.0030999999999999986,-1.532899999999998,-0.18000000000000682,0.9100000000000037,1.0
1.0,0.0301,0.0566,91.3463,37.96,53.17,0.0,-0.0012000000000000031,-0.0022000000000000006,-1.310699999999997,-0.030000000000001137,0.5500000000000043,1.0
1.0,0.0301,0.0566,91.285,37.94,53.04,0.0,-0.0009000000000000015,-0.0017000000000000001,-1.1402999999999963,0.03999999999999915,0.3100000000000023,1.0
1.0,0.0299,0.0563,91.1449,37.94,52.46,0.0,-0.0010000000000000009,-0.001799999999999996,-1.1394999999999982,0.030000000000001137,-0.3999999999999986,1.0
1.0,0.0297,0.0558,91.1348,38.01,52.69,0.0,-0.0011000000000000003,-0.0022000000000000006,-1.0452000000000083,0.07000000000000028,-0.28000000000000114,1.0
1.0,0.0294,0.0553,91.0857,37.99,52.45,0.0,-0.001400000000000002,-0.002599999999999998,-0.945999999999998,0.09000000000000341,-0.6199999999999974,1.0
1.0,0.0293,0.0551,91.0461,37.91,52.76,0.0,-0.001400000000000002,-0.002599999999999998,-0.7708999999999975,0.02999999999999403,-0.480000000000004,1.0
1.0,0.0294,0.0553,91.1585,37.99,53.05,0.0,-0.0010000000000000009,-0.001899999999999999,-0.4829000000000008,0.05000000000000426,0.4099999999999966,1.0
1.0,0.0296,0.0556,91.2831,38.02,53.0,0.0,-0.000499999999999997,-0.000900000000000005,-0.15989999999999327,0.11000000000000654,0.29999999999999716,1.0
1.0,0.0295,0.0555,91.2344,37.95,53.06,0.0,-0.0005000000000000004,-0.0008000000000000021,-0.08770000000001232,0.10000000000000142,0.10000000000000142,1.0
1.0,0.0297,0.0558,91.3389,37.96,53.24,0.0,-0.0002999999999999982,-0.0005999999999999964,0.05839999999999179,0.05000000000000426,-0.07000000000000028,1.0
1.0,0.0299,0.0562,91.4699,38.03,53.56,0.0,-0.0001999999999999988,-0.0003999999999999976,0.12359999999999616,0.07000000000000028,0.39000000000000057,1.0
1.0,0.0301,0.0565,91.598,38.05,53.18,0.0,0.0,-9.999999999999593e-05,0.3130000000000024,0.10999999999999943,0.14000000000000057,1.0
1.0,0.0302,0.0568,91.6373,37.99,53.2,0.0,0.00030000000000000165,0.0005000000000000004,0.4923999999999893,0.05000000000000426,0.740000000000002,1.0
1.0,0.0303,0.0569,91.7456,38.06,53.17,0.0,0.0005999999999999998,0.0010999999999999968,0.6107999999999976,0.05000000000000426,0.480000000000004,1.0
1.0,0.0304,0.0572,91.9806,38.12,53.29,0.0,0.0010000000000000009,0.001899999999999999,0.8948999999999927,0.12999999999999545,0.8399999999999963,1.0
1.0,0.0305,0.0574,92.0161,38.01,53.41,0.0,0.0011999999999999997,0.0022999999999999965,0.9699999999999989,0.10000000000000142,0.6499999999999986,1.0
1.0,0.0306,0.0576,92.0894,38.03,53.62,0.0,0.0011999999999999997,0.0022999999999999965,0.9308999999999941,0.03999999999999915,0.5700000000000003,1.0
1.0,0.0309,0.0581,92.2519,38.06,54.12,0.0,0.001299999999999999,0.0025000000000000022,0.9688000000000017,0.03999999999999915,1.1199999999999974,1.0
1.0,0.0309,0.0582,92.2487,38.05,53.75,0.0,0.001400000000000002,0.002700000000000001,1.0143000000000058,0.09999999999999432,0.6899999999999977,1.0
1.0,0.0311,0.0584,92.2597,37.98,53.51,0.0,0.0013999999999999985,0.002599999999999998,0.9207999999999998,0.01999999999999602,0.269999999999996,1.0
1.0,0.0311,0.0585,92.3064,38.06,53.6,0.0,0.0011999999999999997,0.0023000000000000034,0.8365000000000009,0.030000000000001137,0.03999999999999915,1.0
1.0,0.0313,0.0588,92.5,38.08,54.23,0.0,0.0012000000000000031,0.0022999999999999965,0.902000000000001,0.030000000000001137,1.0499999999999972,1.0
1.0,0.0313,0.0588,92.4422,38.01,53.64,0.0,0.0011000000000000003,0.001999999999999995,0.8049000000000035,0.01999999999999602,0.4399999999999977,1.0
1.0,0.0314,0.0591,92.4952,37.99,54.09,0.0,0.0010999999999999968,0.0022000000000000006,0.7496000000000009,-0.07000000000000028,0.9200000000000017,1.0
1.0,0.0316,0.0594,92.6076,38.09,54.22,0.0,0.0012000000000000031,0.0022000000000000006,0.6270000000000095,-0.02999999999999403,0.9299999999999997,1.0
1.0,0.0315,0.0592,92.5129,38.05,53.67,0.0,0.0010000000000000009,0.001800000000000003,0.49680000000000746,0.03999999999999915,0.2600000000000051,1.0
1.0,0.0313,0.0589,92.4457,37.99,53.48,0.0,0.0007000000000000027,0.0013000000000000025,0.3563000000000045,-0.03999999999999915,-0.14000000000000057,1.0
1.0,0.0311,0.0585,92.4445,38.06,53.58,0.0,0.0001999999999999988,0.0004000000000000045,0.19259999999999877,0.0,-0.5399999999999991,1.0
1.0,0.0309,0.058,92.5168,38.12,53.73,0.0,0.0,-0.0001999999999999988,0.268100000000004,0.07000000000000028,-0.020000000000003126,1.0
1.0,0.0303,0.0569,92.2957,38.06,53.24,0.0,-0.0007999999999999986,-0.0015000000000000013,0.036000000000001364,0.0800000000000054,-0.269999999999996,1.0
1.0,0.0296,0.0557,92.1688,38.09,53.06,0.0,-0.0014999999999999979,-0.002800000000000004,-0.13759999999999195,0.030000000000001137,-0.5399999999999991,1.0
1.0,0.029,0.0546,92.2224,38.17,53.15,0.0,-0.0023,-0.004199999999999995,-0.27760000000000673,0.09000000000000341,-1.0799999999999983,1.0
1.0,0.0284,0.0533,92.1575,38.17,53.13,0.0,-0.0029,-0.005499999999999998,-0.28470000000000084,0.1600000000000037,-0.509999999999998,1.0
1.0,0.0277,0.052,92.0537,38.13,53.18,0.0,-0.0036999999999999984,-0.007100000000000002,-0.4414999999999907,0.14000000000000057,-0.9100000000000037,1.0
1.0,0.027,0.0508,92.0917,38.23,53.24,0.0,-0.004600000000000003,-0.008600000000000003,-0.515900000000002,0.13999999999999346,-0.9799999999999969,1.0
1.0,0.0263,0.0495,92.0311,38.2,53.06,0.0,-0.0052,-0.0097,-0.4818000000000069,0.15000000000000568,-0.6099999999999994,1.0
1.0,0.0253,0.0476,91.7602,38.2,52.9,0.0,-0.006000000000000002,-0.011299999999999998,-0.6855000000000047,0.21000000000000085,-0.5799999999999983,1.0
1.0,0.0245,0.046,91.6868,38.19,52.87,0.0,-0.006599999999999998,-0.012500000000000004,-0.7576999999999998,0.12999999999999545,-0.7100000000000009,1.0
1.0,0.0236,0.0444,91.6162,38.24,52.78,0.0,-0.007300000000000001,-0.013600000000000001,-0.9005999999999972,0.12000000000000455,-0.9499999999999957,1.0
1.0,0.0228,0.0429,91.5482,38.22,52.76,0.0,-0.0075,-0.013999999999999999,-0.7475000000000023,0.1599999999999966,-0.480000000000004,1.0
1.0,0.0221,0.0415,91.4555,38.19,52.8,0.0,-0.0075,-0.014199999999999997,-0.7133000000000038,0.09999999999999432,-0.2600000000000051,1.0
1.0,0.0212,0.0398,91.3049,38.22,52.66,0.0,-0.007800000000000001,-0.0148,-0.9174999999999898,0.04999999999999716,-0.490000000000002,1.0
1.0,0.0204,0.0384,91.2139,38.22,52.53,0.0,-0.008,-0.014900000000000004,-0.9436000000000035,0.04999999999999716,-0.6000000000000014,1.0
1.0,0.0199,0.0374,91.28,38.24,53.2,0.0,-0.007799999999999998,-0.014599999999999995,-0.7737000000000052,0.10999999999999943,0.020000000000003126,1.0
1.0,0.0196,0.0368,91.4259,38.31,53.27,0.0,-0.0074,-0.013999999999999999,-0.6658000000000044,0.0800000000000054,0.030000000000001137,1.0
1.0,0.0195,0.0367,91.7358,38.38,53.71,0.0,-0.0068000000000000005,-0.012799999999999999,-0.29529999999999745,0.17999999999999972,0.6499999999999986,1.0
1.0,0.0197,0.0371,92.1091,38.44,54.11,0.0,-0.005600000000000001,-0.010500000000000002,0.34890000000000043,0.23999999999999488,1.2100000000000009,1.0
1.0,0.0202,0.0379,92.5084,38.48,53.78,0.0,-0.004300000000000002,-0.008099999999999996,0.8215999999999894,0.28999999999999915,0.9100000000000037,1.0
1.0,0.0206,0.0388,92.9412,38.54,53.76,0.0,-0.002999999999999999,-0.005600000000000001,1.3249999999999886,0.29999999999999716,0.9799999999999969,1.0
1.0,0.0211,0.0396,93.3534,38.55,53.01,0.0,-0.0017000000000000001,-0.0032999999999999974,1.8051999999999992,0.3299999999999983,0.25,1.0
1.0,0.0213,0.04,93.7044,38.61,53.25,0.0,-0.0008000000000000021,-0.0015000000000000013,2.248900000000006,0.4200000000000017,0.45000000000000284,1.0097
1.0,0.0214,0.0402,94.1178,38.64,52.82,0.0,0.0001999999999999988,0.0003999999999999976,2.812899999999999,0.4200000000000017,0.1600000000000037,1.0262
1.0,0.0215,0.0405,94.5364,38.68,52.58,0.0,0.0010999999999999968,0.0021000000000000046,3.322500000000005,0.46000000000000085,0.04999999999999716,1.0488
1.0,0.0216,0.0406,94.8545,38.69,52.56,0.0,0.0017000000000000001,0.0031999999999999945,3.5745000000000005,0.44999999999999574,-0.6400000000000006,1.0743
1.0,0.0216,0.0407,95.2826,38.75,52.46,0.0,0.0020000000000000018,0.0039000000000000007,3.8567000000000036,0.4399999999999977,-0.8100000000000023,1.0991
1.0,0.0216,0.0407,95.6571,38.77,52.23,0.0,0.002100000000000001,0.003999999999999997,3.9213000000000022,0.39000000000000057,-1.480000000000004,1.122
1.0,0.0217,0.0408,96.1188,38.83,52.09,0.0,0.0020000000000000018,0.003700000000000002,4.009699999999995,0.39000000000000057,-2.019999999999996,1.1347
1.0,0.0217,0.0408,96.5726,38.89,52.07,0.0,0.0015000000000000013,0.0029,4.0642,0.4100000000000037,-1.7100000000000009,1.1447
1.0,0.0217,0.0409,96.9653,38.9,51.84,0.0,0.0011000000000000003,0.0020999999999999977,4.024100000000004,0.35999999999999943,-1.9199999999999946,1.1427
1.0,0.0216,0.0406,97.2727,38.91,51.68,0.0,0.0005000000000000004,0.000999999999999994,3.919300000000007,0.35999999999999943,-1.3299999999999983,1.1361
1.0,0.0215,0.0405,97.5961,38.94,51.68,0.0,0.0001999999999999988,0.0005000000000000004,3.8917,0.3299999999999983,-1.5700000000000003,1.1301
1.0,0.0215,0.0404,97.9542,38.98,51.48,0.0,9.99999999999994e-05,0.0001999999999999988,3.8363999999999976,0.3399999999999963,-1.3400000000000034,1.1248
1.0,0.0216,0.0405,98.2294,39.05,51.3,0.0,0.00010000000000000286,0.0,3.692999999999998,0.36999999999999744,-1.2800000000000011,1.1245
1.0,0.0218,0.041,98.7401,39.08,51.19,0.0,0.0001999999999999988,0.0004000000000000045,3.8855999999999966,0.39000000000000057,-1.3700000000000045,1.124
1.0,0.0222,0.0418,99.1183,39.13,51.02,0.0,0.0005999999999999998,0.0010999999999999968,3.8357000000000028,0.38000000000000256,-1.4399999999999977,1.1231
1.0,0.0228,0.0428,99.6245,39.19,50.93,0.0,0.0011999999999999997,0.0020999999999999977,3.967399999999998,0.4199999999999946,-1.2999999999999972,1.1223
1.0,0.0234,0.044,100.2284,39.22,51.33,0.0,0.0017000000000000001,0.0031999999999999945,4.1096,0.39000000000000057,-0.7600000000000051,1.1201
1.0,0.0241,0.0454,100.8244,39.19,51.72,0.0,0.0023999999999999994,0.0046,4.251800000000003,0.29999999999999716,-0.3500000000000014,1.1136
1.0,0.0249,0.0468,101.3352,39.22,51.76,0.0,0.003199999999999998,0.0059000000000000025,4.369900000000001,0.3200000000000003,-0.0800000000000054,1.1039
1.0,0.0258,0.0484,101.8305,39.25,51.73,0.0,0.004199999999999999,0.007800000000000001,4.5578,0.3400000000000034,0.04999999999999716,1.0955
1.0097,0.0277,0.0521,102.6897,39.2,53.31,0.009700000000000042,0.006200000000000001,0.0116,5.093599999999995,0.2600000000000051,1.6300000000000026,1.0902
1.0262,0.03,0.0565,103.4134,39.26,53.23,0.0262,0.0085,0.016100000000000003,5.459199999999996,0.28000000000000114,1.75,1.0854
1.0488,0.0328,0.0616,104.295,39.16,53.72,0.048799999999999955,0.011200000000000002,0.0211,6.065600000000003,0.10999999999999943,2.4200000000000017,1.0825
1.0743,0.0357,0.0672,104.9228,39.16,53.83,0.07430000000000003,0.013900000000000003,0.026199999999999994,6.182699999999997,0.0799999999999983,2.6400000000000006,1.0835
1.0991,0.0386,0.0725,105.488,39.2,53.97,0.09909999999999997,0.0164,0.030699999999999998,6.369699999999995,0.07000000000000028,2.9499999999999957,1.0891
1.122,0.0412,0.0774,105.9188,39.19,53.64,0.12200000000000011,0.0184,0.0346,6.294300000000007,0.0,2.710000000000001,1.0915
1.1347,0.0428,0.0805,106.1665,39.2,53.17,0.13470000000000004,0.019399999999999997,0.036500000000000005,5.938100000000006,-0.01999999999999602,1.8400000000000034,1.0941
1.1447,0.0442,0.083,106.584,39.22,53.4,0.14470000000000005,0.020100000000000003,0.0376,5.759600000000006,0.030000000000001137,1.6799999999999997,1.0944
1.1427,0.0445,0.0836,106.6369,39.19,52.97,0.14270000000000005,0.0196,0.03679999999999999,5.301699999999997,-0.030000000000001137,1.2100000000000009,1.0921
1.1361,0.0444,0.0835,106.778,39.23,52.88,0.1361000000000001,0.018600000000000002,0.035100000000000006,4.947500000000005,-0.020000000000003126,1.1500000000000057,1.0909
1.1301,0.0444,0.0835,106.9885,39.29,52.91,0.12040000000000006,0.016700000000000003,0.031400000000000004,4.2988,0.0899999999999963,-0.4000000000000057,1.0921
1.1248,0.0444,0.0834,107.1956,39.32,52.51,0.09860000000000002,0.014400000000000003,0.0269,3.782200000000003,0.060000000000002274,-0.7199999999999989,1.0894
1.1245,0.0447,0.084,107.3496,39.36,52.8,0.0757000000000001,0.011899999999999994,0.022400000000000003,3.0545999999999935,0.20000000000000284,-0.9200000000000017,1.0837
1.124,0.0449,0.0845,107.5556,39.41,52.23,0.04970000000000008,0.0092,0.01730000000000001,2.632800000000003,0.25,-1.6000000000000014,1.0795
1.1231,0.0451,0.0848,107.7531,39.45,51.93,0.02400000000000002,0.006499999999999999,0.012300000000000005,2.265100000000004,0.25,-2.039999999999999,1.0751
1.1223,0.0453,0.0852,107.9766,39.5,51.51,0.00029999999999996696,0.0040999999999999995,0.007800000000000001,2.0578000000000003,0.3100000000000023,-2.1300000000000026,1.0684
1.1201,0.0453,0.0853,108.0948,39.5,51.25,-0.014599999999999946,0.0025000000000000022,0.004799999999999999,1.9283000000000072,0.29999999999999716,-1.9200000000000017,1.0619
1.1136,0.0451,0.0847,108.1735,39.51,50.69,-0.031100000000000128,0.000899999999999998,0.0016999999999999932,1.589500000000001,0.28999999999999915,-2.710000000000001,1.056
1.1039,0.0446,0.0838,108.0661,39.54,50.25,-0.038799999999999946,0.00010000000000000286,0.00020000000000000573,1.4292000000000087,0.3500000000000014,-2.719999999999999,1.0506
1.0955,0.0441,0.083,108.0746,39.57,50.28,-0.04060000000000019,-0.00030000000000000165,-0.0005000000000000004,1.296599999999998,0.3400000000000034,-2.6000000000000014,1.0458
1.0902,0.0439,0.0826,108.1711,39.59,50.22,-0.03990000000000005,-0.0005000000000000004,-0.000899999999999998,1.1825999999999937,0.30000000000000426,-2.6899999999999977,1.0415
